Input,Output
70.199999999975,0.884285494142799
70.299999999975,0.926484628455775
70.399999999975,0.959426634616323
70.499999999975,0.982782366988066
70.5999999999749,0.996318462813522
70.6999999999749,0.999899673897648
70.7999999999749,0.993490217963079
70.8999999999749,0.977154136174827
70.9999999999749,0.95105465326213
71.0999999999749,0.91545254663091
71.1999999999749,0.870703540762134
71.2999999999749,0.817254752930405
71.3999999999749,0.755640225755887
71.4999999999749,0.686475591227066
71.5999999999748,0.610451919509366
71.6999999999748,0.528328814000505
71.7999999999748,0.440926821624438
71.8999999999748,0.349119234197756
71.9999999999748,0.253823362786421
72.0999999999748,0.155991372236972
72.1999999999748,0.056600767460024
72.2999999999748,-0.043355373475658
72.3999999999748,-0.142878321850952
72.4999999999748,-0.240973677263606
72.5999999999747,-0.336661303348323
72.6999999999747,-0.428985120975443
72.7999999999747,-0.517022661077404
72.8999999999747,-0.599894281654849
72.9999999999747,-0.676771956868685
73.0999999999747,-0.746887550400556
73.1999999999747,-0.809540490417025
73.2999999999747,-0.864104769451742
73.3999999999747,-0.910035199265175
73.4999999999747,-0.946872858185194
73.5999999999746,-0.974249676500781
73.6999999999746,-0.991892114092899
73.7999999999746,-0.999623893556943
73.8999999999746,-0.997367761508297
73.9999999999746,-0.985146260472611
74.0999999999746,-0.963081503648341
74.1999999999746,-0.931393954792038
74.2999999999746,-0.890400225417361
74.3999999999746,-0.840509911317499
74.4999999999746,-0.78222150001939
74.5999999999745,-0.716117390061159
74.6999999999745,-0.642858071858356
74.7999999999745,-0.563175528302172
74.8999999999745,-0.477865921028272
74.9999999999745,-0.38778163543293
75.0999999999745,-0.293822763919909
75.1999999999745,-0.196928112474721
75.2999999999745,-0.098065820425438
75.3999999999745,0.001776312885286
75.4999999999744,0.101600697864831
75.5999999999744,0.200409922256036
75.6999999999744,0.297216716950771
75.7999999999744,0.391053820456519
75.8999999999744,0.480983643453448
75.9999999999744,0.566107636877071
76.0999999999744,0.645575269923324
76.1999999999744,0.718592528271296
76.2999999999744,0.78442984761193
76.3999999999743,0.842429403213225
76.4999999999744,0.892011682687783
76.5999999999743,0.932681276288758
76.6999999999744,0.964031826880519
76.7999999999743,0.985750090124629
76.8999999999743,0.997619064313878
76.9999999999743,0.999520158581527
77.0999999999743,0.991434377822069
77.1999999999743,0.97344251248404
77.2999999999743,0.945724331338598
77.3999999999743,0.908556785289305
77.4999999999743,0.862311240170368
77.5999999999742,0.807449766181854
77.6999999999742,0.744520521037025
77.7999999999742,0.674152272951796
77.8999999999742,0.597048118200306
77.9999999999742,0.513978456009673
78.0999999999742,0.425773290985231
78.1999999999742,0.333313939979256
78.2999999999741,0.237524226263949
78.3999999999742,0.139361248994829
78.4999999999741,0.039805820192513
78.5999999999742,-0.060147335207169
78.6999999999741,-0.159499518315469
78.7999999999741,-0.257258034960294
78.8999999999741,-0.35244611435805
78.9999999999741,-0.444112668684284
79.0999999999741,-0.531341796029207
79.1999999999741,-0.613261931786404
79.2999999999741,-0.689054557038679
79.3999999999741,-0.757962376928138
79.499999999974,-0.819296887296386
79.5999999999741,-0.872445253990346
79.699999999974,-0.916876436098467
79.799999999974,-0.952146491936169
79.899999999974,-0.977903014764214
79.999999999974,-0.993888653920508
80.099999999974,-0.999943686182731
80.199999999974,-0.99600761167006
80.299999999974,-0.982119758337922
80.399999999974,-0.958418889026112
80.499999999974,-0.925141814986302
80.5999999999739,-0.882621029742396
80.699999999974,-0.831281386925002
80.7999999999739,-0.771635855274578
80.8999999999739,-0.704280393227158
80.9999999999739,-0.629887994294719
81.0999999999739,-0.549201962736619
81.1999999999739,-0.463028486708841
81.2999999999739,-0.372228583098787
81.3999999999739,-0.277709494528769
81.4999999999739,-0.180415624488028
81.5999999999738,-0.08131910116488
81.6999999999738,0.018589935736643
81.7999999999738,0.118313228145244
81.8999999999738,0.216854373887428
81.9999999999738,0.313228782408199
82.0999999999738,0.406473512474819
82.1999999999738,0.495656893567123
82.2999999999738,0.57988783482124
82.3999999999738,0.658324728515304
82.4999999999737,0.730183859135224
82.5999999999738,0.794747234001397
82.6999999999737,0.851369757213903
82.7999999999737,0.899485675237758
82.8999999999737,0.938614229725097
82.9999999999737,0.968364461093618
83.0999999999737,0.988439114865639
83.1999999999737,0.998637611736447
83.2999999999737,0.998858051696493
83.3999999999737,0.989098232182566
83.4999999999736,0.969455670085084
83.5999999999737,0.940126627391537
83.6999999999736,0.90140415020166
83.7999999999736,0.853675140707541
83.8999999999736,0.797416491394987
83.9999999999736,0.733190320091228
84.0999999999736,0.661638353469654
84.1999999999736,0.583475515128777
84.2999999999736,0.49948278231205
84.3999999999735,0.410499382641568
84.4999999999736,0.317414408832735
84.5999999999735,0.221157935174152
84.6999999999736,0.122691724532349
84.7999999999735,0.022999618735567
84.8999999999735,-0.076922291648958
84.9999999999735,-0.176075619922512
85.0999999999735,-0.273469658804606
85.1999999999735,-0.36813127925303
85.2999999999735,-0.459114653647128
85.3999999999734,-0.545510706185114
85.4999999999735,-0.626456196068811
85.5999999999734,-0.701142342720232
85.6999999999734,-0.768822906850078
85.7999999999734,-0.828821646633707
85.8999999999734,-0.880539074496216
85.9999999999734,-0.923458446993852
86.0999999999734,-0.95715092794391
86.1999999999734,-0.981279873214002
86.2999999999733,-0.995604194358929
86.3999999999734,-0.99998076749682
86.4999999999733,-0.994365863355579
86.5999999999734,-0.978815584201337
86.6999999999733,-0.953485303283183
86.7999999999733,-0.918628112394967
86.8999999999733,-0.87459229306576
86.9999999999733,-0.821817836646044
87.0999999999733,-0.760832048059389
87.1999999999733,-0.692244277146199
87.2999999999733,-0.61673983024126
87.3999999999733,-0.535073122819678
87.4999999999732,-0.448060141626545
87.5999999999732,-0.35657029160722
87.6999999999732,-0.261517709100676
87.7999999999732,-0.163852128091006
87.8999999999732,-0.064549390779819
87.9999999999732,0.035398302706904
88.0999999999732,0.134992308054047
88.1999999999732,0.233237514881639
88.2999999999732,0.329152289558661
88.3999999999731,0.421778283361641
88.4999999999732,0.510190007978687
88.5999999999731,0.593504082682357
88.6999999999731,0.670888060778235
88.7999999999731,0.741568747136968
88.8999999999731,0.804839923704308
88.9999999999731,0.860069405798736
89.0999999999731,0.906705358691542
89.1999999999731,0.944281811357271
89.2999999999731,0.972423312301967
89.399999999973,0.99084868095056
89.4999999999731,0.99937381711013
89.599999999973,0.997913540438199
89.699999999973,0.986482441536566
89.799999999973,0.965194736166851
89.899999999973,0.934263124044303
89.999999999973,0.893996663612656
90.099999999973,0.844797684034205
90.199999999973,0.787157765249841
90.299999999973,0.721652826274899
90.399999999973,0.648937370806489
90.4999999999729,0.5697379476392
90.599999999973,0.48484589122938
90.6999999999729,0.395109414943189
90.7999999999729,0.301425135988697
90.8999999999729,0.204729116713255
90.9999999999729,0.105987511778118
91.0999999999729,0.006186914660052
91.1999999999729,-0.093675500064119
91.2999999999729,-0.192601940156709
91.3999999999729,-0.289603965328935
91.4999999999728,-0.383712363409939
91.5999999999729,-0.473986834394248
91.6999999999728,-0.559525385608457
91.7999999999728,-0.639473344124215
91.8999999999728,-0.713031896367226
91.9999999999728,-0.779466069598748
92.0999999999728,-0.838112075520102
92.1999999999728,-0.888383942625848
92.2999999999728,-0.929779371037591
92.3999999999728,-0.961884751318105
92.4999999999728,-0.984379297120291
92.5999999999727,-0.997038250378175
92.6999999999727,-0.999735127015314
92.7999999999727,-0.992442980731813
92.8999999999727,-0.97523467224288
92.9999999999727,-0.948282141278608
93.0999999999727,-0.911854688619099
93.1999999999727,-0.866316285329972
93.2999999999727,-0.812121936083947
93.3999999999726,-0.749813132904398
93.4999999999727,-0.6800124447561
93.5999999999726,-0.60341729704207
93.6999999999727,-0.52079300315919
93.7999999999726,-0.432965117740071
93.8999999999726,-0.340811187983683
93.9999999999726,-0.245251985494216
94.0999999999726,-0.147242306235221
94.1999999999726,-0.047761430524102
94.2999999999726,0.052196661612927
94.3999999999726,0.151633221961098
94.4999999999726,0.249554713278657
94.5999999999726,0.344982736393012
94.6999999999725,0.436963806041406
94.7999999999725,0.524578877780868
94.8999999999725,0.606952530776315
94.9999999999725,0.683261714716032
95.0999999999725,0.752743973458644
95.1999999999725,0.814705063242496
95.2999999999724,0.868525889340124
95.3999999999725,0.913668691847982
95.4999999999724,0.949682418805589
95.5999999999725,0.97620723295778
95.6999999999724,0.992978107129454
95.7999999999725,0.999827472289621
95.8999999999724,0.996686891845691
95.9999999999724,0.983587745439329
96.0999999999724,0.960660915411411
96.1999999999724,0.928135479068997
96.2999999999724,0.886336419820505
96.3999999999724,0.83568138004906
96.4999999999724,0.776676488167673
96.5999999999723,0.709911301551665
96.6999999999723,0.636052915876033
96.7999999999723,0.555839299716066
96.8999999999723,0.470071921009428
96.9999999999723,0.379607739053132
97.0999999999723,0.285350642049906
97.1999999999723,0.188242415755644
97.2999999999723,0.089253333467878
97.3999999999722,-0.010627538624669
97.4999999999723,-0.110402223864333
97.5999999999722,-0.209073806577211
97.6999999999723,-0.305656392925437
97.7999999999722,-0.399184961632069
97.8999999999722,-0.488725006155081
97.9999999999722,-0.57338187196765
98.0999999999722,-0.652309695650319
98.1999999999722,-0.724719856479012
98.2999999999722,-0.789888856062263
98.3999999999722,-0.847165547298316
98.4999999999721,-0.895977640421434
98.5999999999721,-0.935837421132298
98.6999999999721,-0.966346623677952
98.7999999999721,-0.987200410191526
98.8999999999721,-0.998190416531547
98.9999999999721,-0.999206834187465
99.0999999999721,-0.990239507450047
99.1999999999721,-0.971378034883858
99.299999999972,-0.942810874088004
99.3999999999721,-0.904823458690085
99.499999999972,-0.85779534638783
99.5999999999721,-0.802196426533882
99.699999999972,-0.738582225156925
99.799999999972,-0.667588354328987
99.899999999972,-0.589924161340008
99.999999999972,-0.506365641133924
100.099999999972,-0.417747682823809
100.199999999972,-0.324955727755995
100.299999999972,-0.228916922472473
100.399999999972,-0.130590854969534
100.499999999972,-0.030959966811282
100.599999999972,0.068980263101288
100.699999999972,0.168231265026794
100.799999999972,0.26580135576207
100.899999999972,0.360715647212765
100.999999999972,0.452025787153302
101.099999999972,0.538819434848414
101.199999999972,0.620229376860548
101.299999999972,0.695442191959711
101.399999999972,0.763706378559398
101.499999999972,0.824339863472321
101.599999999972,0.876736816959929
101.699999999972,0.920373705983161
101.799999999972,0.954814525171287
101.899999999972,0.979715153243627
101.999999999972,0.994826791355542
102.099999999972,0.999998449014244
102.199999999972,0.995178452725936
102.299999999972,0.980414962300256
102.399999999972,0.955855489653362
102.499999999972,0.921745424917685
102.599999999972,0.878425584584765
102.699999999972,0.826328806179541
102.799999999972,0.765975623490991
102.899999999972,0.697969065570361
102.999999999972,0.622988631464492
103.099999999972,0.541783500885649
103.199999999972,0.455165048655819
103.299999999972,0.363998737717384
103.399999999972,0.269195471713611
103.499999999972,0.171702493540722
103.599999999972,0.072493920809617
103.699999999972,-0.027438987214857
103.799999999972,-0.12709773394926
103.899999999972,-0.225486562138911
103.999999999972,-0.321622403135619
104.099999999972,-0.414544699394482
104.199999999972,-0.503325002047203
104.299999999972,-0.587076247656643
104.399999999972,-0.66496162146106
104.499999999972,-0.736202918550929
104.599999999972,-0.800088319435007
104.699999999972,-0.855979502305294
104.799999999972,-0.90331802093778
104.899999999972,-0.941630884502271
104.999999999972,-0.970535283530623
105.099999999971,-0.989742414822235
105.199999999971,-0.999060367070295
105.299999999971,-0.998396038376042
105.399999999971,-0.987756066492193
105.499999999971,-0.967246762500691
105.599999999971,-0.937073048587568
105.699999999971,-0.897536410528107
105.799999999971,-0.849031885340767
105.899999999971,-0.792044114207735
105.999999999971,-0.727142500100481
106.099999999971,-0.654975518493616
106.199999999971,-0.576264238012042
106.299999999971,-0.491795115751931
106.399999999971,-0.402412139261028
106.499999999971,-0.30900839369445
106.599999999971,-0.212517138402673
106.699999999971,-0.113902482112748
106.799999999971,-0.014149749872763
106.899999999971,0.085744361990721
106.999999999971,0.184781744532456
107.099999999971,0.281972848963602
107.199999999971,0.376346573895681
107.299999999971,0.466959968265035
107.399999999971,0.552907652987978
107.499999999971,0.63333086720919
107.599999999971,0.707426048756642
107.699999999971,0.774452863068841
107.799999999971,0.833741600373341
107.899999999971,0.884699867205275
107.999999999971,0.926818505406963
108.099999999971,0.959676679468113
108.199999999971,0.982946081374936
108.299999999971,0.996394210955448
108.399999999971,0.999886698944226
108.499999999971,0.993388649555758
108.599999999971,0.976964989151555
108.699999999971,0.950779817517451
108.799999999971,0.915094768232719
108.899999999971,0.870266394513942
108.999999999971,0.816742606652979
109.099999999971,0.755058196645584
109.199999999971,0.685829494726367
109.299999999971,0.609748211200894
109.399999999971,0.527574525105108
109.499999999971,0.440129488747377
109.599999999971,0.348286824025599
109.699999999971,0.252964192486421
109.799999999971,0.15511402635482
109.899999999971,0.055714012145762
109.999999999971,-0.044242678056109
110.099999999971,-0.143757310043472
110.199999999971,-0.241835566508785
110.299999999971,-0.337497481933698
110.399999999971,-0.429787234081019
110.499999999971,-0.517782694254122
110.599999999971,-0.600604640902444
110.699999999971,-0.677425544512414
110.799999999971,-0.747477836008688
110.899999999971,-0.810061576050924
110.999999999971,-0.864551448595982
111.099999999971,-0.910403008849389
111.199999999971,-0.947158123177621
111.299999999971,-0.974449546627895
111.399999999971,-0.992004592318471
111.499999999971,-0.999647856035715
111.599999999971,-0.997302968815102
111.699999999971,-0.984993359994626
111.799999999971,-0.962842023116605
111.899999999971,-0.931070287016847
111.999999999971,-0.889995604380156
112.099999999971,-0.840028379857906
112.199999999971,-0.781667869440612
112.299999999971,-0.715497192056878
112.399999999971,-0.642177503242078
112.499999999971,-0.562441389090548
112.599999999971,-0.477085546497584
112.699999999971,-0.38696282282758
112.799999999971,-0.292973694544735
112.899999999971,-0.196057269950281
112.999999999971,-0.097181905922345
113.099999999971,0.002664467585444
113.199999999971,0.102484218613874
113.299999999971,0.20127998120675
113.399999999971,0.298064620761668
113.499999999971,0.391871097153055
113.599999999971,0.481762127076999
113.699999999971,0.566839549076626
113.799999999971,0.646253297674077
113.899999999971,0.719209896944111
113.999999999971,0.784980388663104
114.099999999971,0.842907615818559
114.199999999971,0.892412788704999
114.299999999971,0.933001267999122
114.399999999971,0.964267507032619
114.499999999971,0.985899103880323
114.599999999971,0.99767992277696
114.699999999971,0.999492253674352
114.799999999971,0.991317988361245
114.899999999971,0.973238801394586
114.999999999971,0.945435334034382
115.09999999997,0.908185389335884
115.19999999997,0.861861156433296
115.29999999997,0.806925491749076
115.39999999997,0.743927294285372
115.49999999997,0.673496021206876
115.59999999997,0.596335398512625
115.69999999997,0.513216389638757
115.79999999997,0.424969492246405
115.89999999997,0.332476440163714
115.99999999997,0.23666139339306
116.09999999997,0.138481704209424
116.19999999997,0.038918351613349
116.29999999997,-0.061033860287407
116.39999999997,-0.160376242031227
116.49999999997,-0.258116197378009
116.59999999997,-0.353277141002516
116.69999999997,-0.44490825621197
116.79999999997,-0.532093995192521
116.89999999997,-0.613963226859952
116.99999999997,-0.689697940913862
117.09999999997,-0.758541421126031
117.19999999997,-0.81980580619873
117.29999999997,-0.872878962647694
117.39999999997,-0.91723060103728
117.49999999997,-0.952417574457451
117.59999999997,-0.978088306301019
117.69999999997,-0.993986303101043
117.79999999997,-0.999952717328676
117.89999999997,-0.995927934545183
117.99999999997,-0.981952169049717
118.09999999997,-0.958165062071349
118.19999999997,-0.92480428652001
118.29999999997,-0.882203172237438
118.39999999997,-0.830787375475473
118.49999999997,-0.771070625879521
118.59999999997,-0.703649593471879
118.69999999997,-0.629197926921858
118.79999999997,-0.548459522671261
118.89999999997,-0.462241092166701
118.99999999997,-0.371404101465851
119.09999999997,-0.276856163753031
119.19999999997,-0.179541970768416
119.29999999997,-0.080433853760625
119.39999999997,0.019477931726102
119.49999999997,0.119195100157513
119.59999999997,0.217721310548869
119.69999999997,0.314072121574262
119.79999999997,0.407284827779327
119.89999999997,0.496428078615738
119.99999999997,0.580611184187878
120.09999999997,0.6589930147322
120.19999999997,0.730790404907404
120.29999999997,0.79528597892397
120.39999999997,0.851835318325755
120.49999999997,0.89987340080612
120.59999999997,0.938920245724255
120.69999999997,0.968585709912863
120.79999999997,0.988573385859905
120.89999999997,0.998683563314343
120.99999999997,0.998815224725046
121.09999999997,0.988967054574711
121.19999999997,0.96923745252412
121.29999999997,0.939823550235201
121.39999999997,0.901019241696714
121.49999999997,0.853212246732532
121.59999999997,0.796880237033501
121.69999999997,0.732586063419622
121.79999999997,0.660972132020772
121.89999999997,0.582753985567152
121.99999999997,0.498713153922556
122.09999999997,0.409689345296667
122.19999999997,0.316572056157815
122.29999999997,0.220291683678697
122.39999999997,0.121810229515011
122.49999999997,0.022111687803065
122.59999999997,-0.077807786584202
122.69999999997,-0.176949831287809
122.79999999997,-0.274323851768972
122.89999999997,-0.368956919002722
122.99999999997,-0.459903490662688
123.09999999997,-0.546254858667837
123.19999999997,-0.627148228693075
123.29999999997,-0.70177534092481
123.39999999997,-0.769390545926151
123.49999999997,-0.829318254919263
123.59999999997,-0.880959690045396
123.69999999997,-0.92379886715518
123.79999999997,-0.957407751351635
123.89999999997,-0.981450533773527
123.99999999997,-0.995686986886358
124.09999999997,-0.999974864756586
124.19999999997,-0.99427132432591
124.29999999997,-0.97863335348498
124.39999999997,-0.953217201669194
124.49999999997,-0.918276818666063
124.59999999997,-0.874161317232758
124.69999999997,-0.821311484877005
124.79999999997,-0.760255379653812
124.89999999997,-0.691603053984172
124.999999999969,-0.616040459212701
125.09999999997,-0.534322591808635
125.199999999969,-0.447265949690832
125.299999999969,-0.355740374050134
125.399999999969,-0.260660358184114
125.499999999969,-0.162975910181923
125.599999999969,-0.063663060757923
125.699999999969,0.036285888924959
125.799999999969,0.13587228200028
125.899999999969,0.234101084147204
125.999999999969,0.329990825644913
126.099999999969,0.42258340789319
126.199999999969,0.510953676417353
126.299999999969,0.594218664705536
126.399999999969,0.67154641651856
126.499999999969,0.742164298521506
126.599999999969,0.805366720180487
126.699999999969,0.860522183790303
126.799999999969,0.907079594190473
126.899999999969,0.944573765126148
126.999999999969,0.972630067235276
127.099999999969,0.990968171221331
127.199999999969,0.999404848811078
127.299999999969,0.997855803510824
127.399999999969,0.986336512869162
127.499999999969,0.964962073830425
127.599999999969,0.933946052724033
127.699999999969,0.893598351380324
127.799999999969,0.844322110693992
127.899999999969,0.786609682573358
127.999999999969,0.721037710523079
128.099999999969,0.648261368012593
128.199999999969,0.569007812199688
128.299999999969,0.484068918416262
128.399999999969,0.394293368011883
128.499999999969,0.30057816861044
128.599999999969,0.203859691506121
128.699999999969,0.105104315751383
128.799999999969,0.005298772416468
128.899999999969,-0.094559714500834
128.999999999969,-0.19347339200813
129.099999999969,-0.290453947336337
129.199999999969,-0.384532382834016
129.299999999969,-0.474768697871976
129.399999999969,-0.560261281018416
129.499999999969,-0.640155918642724
129.599999999969,-0.713654329935325
129.699999999969,-0.780022143065974
129.799999999969,-0.838596232784184
129.899999999969,-0.888791346147444
129.999999999969,-0.930105950175383
130.099999999969,-0.962127243001301
130.199999999969,-0.984535278452139
130.299999999969,-0.997106162844788
130.399999999969,-0.999714292057766
130.499999999969,-0.992333606526111
130.599999999969,-0.975037851619934
130.699999999969,-0.947999840805021
130.799999999969,-0.911489728947888
130.899999999969,-0.86587231301756
130.999999999969,-0.811603387154865
131.099999999969,-0.749225188528165
131.199999999969,-0.679360979478574
131.299999999969,-0.602708820088959
131.399999999969,-0.520034593398018
131.499999999969,-0.432164352950475
131.599999999969,-0.339976069142796
131.699999999969,-0.244390856833336
131.799999999969,-0.14636377186733
131.899999999969,-0.0468742684742
131.999999999969,0.053083587114895
132.099999999969,0.152511049048695
132.199999999969,0.250414670993796
132.299999999969,0.345816232322412
132.399999999969,0.437762512169365
132.499999999969,0.525334813699719
132.599999999969,0.607658143424236
132.699999999969,0.68390995384469
132.799999999969,0.753328362076907
132.899999999969,0.815219762332538
132.999999999969,0.868965756198736
133.099999999969,0.914029331470915
133.199999999969,0.949960227800941
133.299999999969,0.976399435549901
133.399999999969,0.993082782893577
133.499999999969,0.999843575340111
133.599999999969,0.996614261286194
133.699999999969,0.983427106970385
133.799999999969,0.960413874079501
133.899999999969,0.927804503229449
133.999999999969,0.885924816474502
134.099999999969,0.835193261801178
134.199999999969,0.776116732134129
134.299999999969,0.709285500629644
134.399999999969,0.635367322861523
134.499999999969,0.55510076482784
134.599999999969,0.469287823443961
134.699999999969,0.378785913254111
134.799999999969,0.284499299429055
134.899999999969,0.187370062647071
134.999999999969,0.08836868613537
135.099999999968,-0.011515641077336
135.199999999969,-0.111284907811018
135.299999999968,-0.209942252531696
135.399999999968,-0.306501923662815
135.499999999968,-0.399999128888707
135.599999999968,-0.489499675040879
135.699999999968,-0.574109302247172
135.799999999968,-0.652982619080669
135.899999999968,-0.725331549431713
135.999999999968,-0.790433206703529
136.099999999968,-0.847637116656449
136.199999999968,-0.896371716731348
136.299999999968,-0.936150066913738
136.399999999968,-0.966574715077616
136.499999999968,-0.987341668195547
136.599999999968,-0.998243429736642
136.699999999968,-0.999171072903212
136.799999999968,-0.990115328991385
136.899999999968,-0.971166680000883
136.999999999968,-0.94251445456885
137.099999999968,-0.904444936260604
137.199999999968,-0.857338503119014
137.299999999968,-0.801665827052661
137.399999999968,-0.737983171037923
137.499999999968,-0.666926831122982
137.599999999968,-0.589206778768119
137.699999999968,-0.505599567045717
137.799999999968,-0.416940571578343
137.899999999968,-0.324115643742039
137.999999999968,-0.228052259531799
138.099999999968,-0.129710252528427
138.199999999968,-0.030072223558301
138.299999999968,0.069866277129121
138.399999999968,0.169106697070132
138.499999999968,0.266657458793318
138.599999999968,0.361543867333422
138.699999999968,0.452817849061698
138.799999999968,0.53956742452378
138.899999999968,0.620925820637301
138.999999999968,0.696080131201846
139.099999999968,0.764279439188883
139.199999999968,0.824842319656776
139.299999999968,0.877163648323247
139.399999999968,0.92072064776743
139.499999999968,0.955078110848926
139.599999999968,0.979892749153654
139.699999999968,0.994916623018328
139.799999999968,0.999999618861509
139.899999999968,0.995090949068953
139.999999999968,0.980239659446642
140.099999999968,0.955594139171298
140.199999999968,0.921400638134764
140.299999999968,0.878000806496568
140.399999999968,0.825828281028311
140.499999999968,0.765404352358588
140.599999999968,0.697332756409104
140.699999999968,0.622293642065183
140.799999999968,0.541036775352681
140.899999999968,0.454374048023787
140.999999999968,0.363171365403183
141.099999999968,0.26833999454791
141.199999999968,0.170827459168578
141.299999999968,0.071608072285228
141.399999999968,-0.028326798785857
141.499999999968,-0.127978637847069
141.599999999968,-0.226351756663083
141.699999999968,-0.322463243548407
141.799999999968,-0.415352784296426
141.899999999968,-0.50409225732108
141.999999999968,-0.587795007141378
142.099999999968,-0.665624703549471
142.199999999968,-0.736803697945975
142.299999999968,-0.800620793347564
142.399999999968,-0.856438350432039
142.499999999968,-0.903698658619907
142.599999999968,-0.941929508533882
142.699999999968,-0.970748910159092
142.799999999968,-0.989868909560934
142.899999999968,-0.999098466025594
142.999999999968,-0.998345360875775
143.099999999968,-0.987617118889189
143.199999999968,-0.96702093311347
143.299999999968,-0.936762593828718
143.399999999968,-0.89714443235898
143.499999999968,-0.848562300277609
143.599999999968,-0.791501614189298
143.699999999968,-0.726532505607622
143.799999999968,-0.654304124389671
143.899999999968,-0.575538152644964
143.999999999968,-0.491021593926695
144.099999999968,-0.401598909752073
144.199999999968,-0.308163582022107
144.299999999968,-0.211649185645967
144.399999999968,-0.113020060568717
144.499999999968,-0.013261676405785
144.599999999968,0.086629214044123
144.699999999968,0.185654534023056
144.799999999967,0.282824855267262
144.899999999968,0.377169284047159
144.999999999967,0.467745162016395
145.099999999968,0.553647484942807
145.199999999967,0.634017945211151
145.299999999968,0.708053507749458
145.399999999967,0.775014433689665
145.499999999967,0.834231671594161
145.599999999967,0.885113542396448
145.699999999967,0.927151651262722
145.799999999967,0.95992596730519
145.899999999967,0.983109020391668
145.999999999967,0.996469173119034
146.099999999967,0.999872935257517
146.199999999967,0.993286297540958
146.299999999967,0.97677507147616
146.399999999967,0.950504231776097
146.499999999967,0.914736267987037
146.599999999967,0.869828561779883
146.699999999967,0.816229816110525
146.799999999967,0.754475571928265
146.899999999967,0.685182857227801
146.999999999967,0.609044021909216
147.099999999967,0.526819820046947
147.199999999967,0.439331808686201
147.299999999967,0.347454139116902
147.399999999967,0.252104822642617
147.499999999967,0.154236558115208
147.599999999967,0.054827212882996
147.699999999967,-0.045129947736934
147.799999999967,-0.144636184836996
147.899999999967,-0.24269726498859
147.999999999967,-0.338333394293412
148.099999999967,-0.430589008160608
148.199999999967,-0.518542318992117
148.299999999967,-0.601314526379511
148.399999999967,-0.678078597787522
148.499999999967,-0.748067531989383
148.599999999967,-0.810582022689894
148.699999999967,-0.864997445762449
148.799999999967,-0.910770100287091
148.899999999967,-0.947442641030258
148.999999999967,-0.974648648087131
149.099999999967,-0.99211628802834
149.199999999967,-0.999671029969607
149.299999999967,-0.997237389426733
149.399999999967,-0.984839682531558
149.499999999967,-0.962601783073255
149.599999999967,-0.930745884792315
149.699999999967,-0.889590281294236
149.799999999967,-0.839546185764892
149.899999999967,-0.781113622264488
149.999999999967,-0.714876429652258
150.099999999967,-0.641496428061634
150.199999999967,-0.561706806212388
150.299999999967,-0.476304795631006
150.399999999967,-0.386143704977162
150.499999999967,-0.292124394065272
150.599999999967,-0.195186272771423
150.699999999967,-0.096297914760047
150.799999999967,0.003552620183809
150.899999999967,0.103367658521072
150.999999999967,0.202149881383254
151.099999999967,0.298912289452466
151.199999999967,0.392688064732789
151.299999999967,0.482540230675667
151.399999999967,0.56757101414023
151.499999999967,0.646930815645585
151.599999999967,0.719826698287862
151.699999999967,0.785530310503959
151.799999999967,0.843385163519264
151.899999999967,0.892813190766759
151.999999999967,0.933320523736943
152.099999999967,0.964502426548675
152.199999999967,0.986047339936462
152.299999999967,0.997739994247512
152.399999999967,0.999463560345038
152.499999999967,0.991200816926328
152.599999999967,0.973034322592324
152.699999999967,0.945145590949351
152.799999999967,0.907813276985225
152.899999999967,0.861410392840613
152.999999999967,0.806400580795185
153.099999999967,0.743333480707011
153.199999999967,0.672839238193032
153.299999999967,0.595622208422114
153.399999999967,0.512453918431124
153.499999999967,0.424165358281962
153.599999999967,0.331638678083223
153.699999999967,0.235798373838301
153.799999999967,0.137602050186512
153.899999999967,0.038030852334506
153.999999999967,-0.061920337222698
154.099999999967,-0.161252839238571
154.199999999967,-0.258974156187818
154.299999999967,-0.354107888973967
154.399999999967,-0.445703492785941
154.499999999967,-0.532845774628035
154.599999999967,-0.614664037625394
154.699999999967,-0.690340780739722
154.799999999967,-0.759119866969263
154.899999999966,-0.820314078419676
154.999999999967,-0.873311982758337
155.099999999966,-0.91758404244381
155.199999999966,-0.95268790569015
155.299999999966,-0.978272826299603
155.399999999966,-0.994083168202664
155.499999999966,-0.999960959689257
155.599999999966,-0.995847471809783
155.699999999966,-0.98178380517539
155.799999999966,-0.957910479294274
155.899999999966,-0.924466028547162
155.999999999966,-0.881784618830626
156.099999999966,-0.830292708682004
156.199999999966,-0.770504788246481
156.299999999966,-0.703018238661856
156.399999999966,-0.628507363223415
156.499999999966,-0.547716649968604
156.599999999966,-0.461453332998363
156.699999999966,-0.370579326860944
156.799999999966,-0.276002614586823
156.899999999966,-0.17866817542203
156.999999999966,-0.079548542908324
157.099999999966,0.020365912350927
157.199999999966,0.120076878145987
157.299999999966,0.218588075466751
157.399999999966,0.314915212993118
157.499999999966,0.408095821808334
157.599999999966,0.497198872070637
157.699999999966,0.581334075555257
157.799999999966,0.659660781120472
157.899999999966,0.731396374215553
157.999999999966,0.795824096506975
158.099999999966,0.852300207490605
158.199999999966,0.900260416533952
158.299999999966,0.939225521081846
158.399999999966,0.968806194689752
158.499999999966,0.988706877045074
158.599999999966,0.998728727108013
